6504176785,"[55666316900, 35304520100, 35606807300, 16242928100, 35242235400, 10540093000, 6602265223, 56610298500, 57200205284, 57200205034, 57200201190, 6507024463, 6603888752, 56634583600, 6701586514, 6603039154, 6504176785, 10540910000, 7102720150, 26423167300]",0,1
6504189497,"[6603590786, 6603147911, 6701495303, 55797976200, 38861877000, 6603201432, 6603759906, 38860952100, 6603544872, 6506664104, 55797581100, 11044227500, 55888493100, 6504189497, 6603528251, 6504556478, 55860381000, 55788002000, 37108159700, 6603759463, 26634192500, 6507377656]",,1
6504216645,"[25223808000, 14056004100, 37092496900, 35227029000, 15840725000, 35227276300, 35227967500, 35278437900, 35227050000, 35227399700, 16239393300, 16245067800, 34874550300, 35221660700, 26032604700, 7004608031, 55182548000, 35227420700, 35227147300, 16476081700, 35226976300, 35278765100, 35227010100, 7403517500, 11038875200, 16019551300, 6504216645, 15738032200, 8596425800, 6603822154, 35226940500, 22135996500, 15848777300, 16246899800, 7006104160, 35228083300, 26657945700, 16244842600, 6701455465, 35275950700, 24759022700, 35226934900, 56251754100, 6602993788, 35227356800, 35227138700, 35227241100, 8078236300, 35228064400, 12758816400, 7402103446, 9276392600, 25821787800, 29767622300, 36041136800, 35227432100, 55763380900, 35227359400, 56770864300, 35227508400, 35228075700, 24299427000, 57201369275, 15037645500, 7005432509, 16411691200, 26655198400, 8385109700, 7003925191, 6603699915, 24724774100, 35226999000, 35315148000, 35313279200, 35226989800, 15728237800, 16245575400, 35227147500, 35227365100, 35278726900, 29767447800, 35221515000, 36170997500, 6701833984, 35227095300, 57189274377, 7006404363, 13908298000, 35278341400, 26426991900, 14634343200, 35278767400, 34975082800, 35221128500, 17434700600, 26653985600, 35193761600, 35285780300, 8135034700, 16245050700, 7004261199, 7202867023, 24827940700, 35228068700, 7004070751, 35227164000, 12758684000, 35227040100, 35228076900, 35235133800, 6603921769, 35227355500, 23010348400, 35227005300, 7102105463, 7004908411, 29767621500, 23094469500, 24544363900, 35227520900, 16019870600, 35221368200, 35222063500, 35193924500, 7004149654, 35227029400, 7003738522, 35228211100, 23493456800, 16029332900, 35227088300, 35221141500, 16239550900, 56266095100, 10043441600, 35278513600, 15063819200, 35226997700, 15835356100, 35227249100, 26326879700, 25222470100, 35221420500, 35226979800, 35222218200, 35226919900, 7003879901, 34770753500, 7004261852, 35227052000, 35577656800, 6508005859, 35227841000, 16744350200, 35286012400, 15825660400, 26032585200, 22938714100, 25937297400, 35227157500]",150,1
6504224865,"[23480601600, 35232524800, 56844684800, 57003396100, 6603137545, 56841215000, 36574044200, 57197300780, 23101243900, 56527102000, 57191405616, 35795674700, 57198510675, 6602266710, 26767936600, 56867789400, 56957235800, 57118170200, 6507241566, 57118639200, 6504224865, 56235964000, 54925504100, 55276437100, 55638719600, 6603838065, 6701315698, 36673475700, 36196206200, 6603097209, 55521436800, 55328677000, 56201061000, 7003695244, 26534274700, 57195390104, 57201063583, 23034122400, 22985605800, 23767830700, 35312371400, 55487846100, 7006386395, 26531032800, 54896297200, 57196074741, 56798415100, 55934069500, 22733954300, 57196482816, 48862222600, 6602176271, 56938762000, 57198677778, 56262746900, 15020118300, 57201616157, 36699465000, 55509269800, 55832998700, 36190545200, 36449962300, 8890917700, 24477746000, 23013135700, 6602699093, 26430871900, 55509036900, 55049653100, 7003883380, 8522561400, 23991971200, 16316340100, 7004242827, 57063454100, 56992617400, 55488864700, 6602860989, 24070663100, 55613011900, 57201958342, 15842340300, 7102591438, 25821783000, 6603745764, 55319830500, 6701633515, 35089954800, 57201619440, 55829858300]",100,1
6504241349,"[35568588300, 13005362700, 46461132300, 36163728400, 37085665300, 25028602900, 54414040600, 6507539487, 24172704800, 57190982687, 9042686500, 24463243300, 14050729000, 21641030700, 56682157100, 23009896500, 55104428600, 57194858043, 24168765500, 14718926400, 14420430400, 14025541700, 6506846279, 23009302600, 23110358600, 36237010000, 11141431900, 55534895200, 35493184100, 37038284900, 35793459300, 6506421865, 23098303600, 7006063730, 15833706100, 24466550900, 8613354100, 25026900600, 55645550200, 17343090300, 35759094400, 25230032000, 16681308800, 6503845512, 8239285900, 35777030800, 6602864280, 17434540700, 36175839900, 56830457500, 17341949600, 22940452000, 14022367400, 56857490600, 8840752300, 22036374700, 54787393200, 7003830452, 35573095100, 14049937600, 25230033600, 34167569600, 46461969600, 6504241349, 14012083400, 6504173780, 25623956700, 55001403100, 36652334300, 55099625700, 43261089000, 35767614700, 20134257900, 6506543862, 25229595900, 22133762300, 35509612800, 17342252800, 35493143300, 22633380100, 36344590600, 23059705100, 35292421900, 35739065100, 14023698700, 35544522000, 24077138200, 26655442200, 26425375000, 35742076700, 6602113821, 26424918300, 23494516000, 35113204000, 49862328100, 57190567719, 17342229800, 8242478900, 36998843700, 35743394100, 36980198200, 55105395000, 35501460800, 25230497100, 37102189900, 55105867600, 35760178000, 12776924500, 12777444700, 24478799200, 17037032800, 23498220900, 17342802800, 35317236600, 19933825400, 25229825400, 14718934400, 36933552000, 8245777800, 55588335500, 6602796946, 25647428500, 6603582360, 7102635930, 7004190623, 35793591200, 35394824100, 23497915300, 56831154600, 25644530600, 25722294200, 6602915768, 35488963000, 14023427000, 55325127100, 55361641400, 26425530300, 55772150200, 8207422400, 7003836865, 55894197700, 55100614600, 18435018700, 6603915215, 24449410000, 35146822100, 55361533400, 35190171100, 57196119521, 55135889900, 7103228913, 23489523700, 55241643000, 25230088700]",150,1
6504305475,"[23009024000, 56165921800, 6603572233, 56006335500, 56115677200, 6507639825, 8875519000, 7003635743, 55941869600, 6603791908, 7006465065, 7003587631, 7005195319, 57192276024, 7101926972, 7003465789, 57203070012, 7004693063, 56455010900, 56747900500, 22134349400, 57203698266, 6602563677, 57188979293, 36175624300, 6603174000, 36930866800, 7005847666, 6602246258, 15828854900, 6603544184, 7201929849, 7801545848, 7004707964, 57200200318, 23670723200, 6602630800, 57200205459, 23491253400, 7006710937, 56115867800, 7003382939, 55601708700, 6701648030, 23995743400, 56115897000, 6701768368, 24073102000, 6602718388, 35798354100, 6602158779, 56115802300, 7003460288, 8273886400, 7102563014, 6603376329, 6602111691, 14527522000, 6506781906, 12760895700, 6602605283, 7005019882, 56115877100, 6602450673, 7003401457, 56593274100, 6506288379, 55224928000, 57189261056, 23985341700, 6602831109, 7406710030, 55224547600, 7004629777, 56726810900, 6701778710, 57189302043, 7005770529, 56059960100, 55507311400, 6508252458, 6602574635, 7102223149, 7006386989, 7003428654, 6602129709, 23986402100, 57202306869, 8946790200, 6603060026, 9736375100, 8856008000, 51665006400, 6504305475, 10040259400, 57199420237, 35737650000, 7003343185, 56267932500, 56332892500, 7005063000, 56235215200, 6701661028, 26429412200, 6701736301, 7004359543, 35590759800, 56115815800, 24071548800, 6504384391, 14061116300, 19338231700, 7005869978, 23989188000, 6506435497, 36542219700, 7003891646, 7005579712, 9938968000, 7005573063, 35094436300, 25229172700, 30567835100, 6701603294, 6602841055, 22136453600, 6603194849, 6701855212, 7004542446, 57188977135, 6507039228]",125,1
6504330946,"[14826956800, 16427686400, 16244718600, 15057569800, 22996961300, 15058286100, 18438343700, 8903094300, 23023085600, 15842861600, 14056186400, 16305700900, 22970067500, 36722293300, 13906348600, 16244332600, 14049290300, 24483223100, 15844208700, 24536744000, 10042971200, 13612869700, 16745277000, 24438477900, 6508236368, 18038298200, 10738914400, 8791901800, 15749802600, 11040657000, 7402178156, 12776511600, 23033821300, 14022070900, 24552673400, 22135947900, 24356235900, 14007209600, 22938388100, 14066293900, 24587701900, 15047507600, 22970464400, 35227876500, 24484209300, 24286696600, 24734415000, 22133813400, 15843180700, 11139449500, 19639502500, 15077595300, 35227973800, 24442335400, 56654329000, 16436191400, 12781680300, 16243960500, 34570415800, 57203055289, 15750511800, 23492510400, 6504330946, 16436160200, 17342058700, 24454754000, 24504469200, 10044710100, 15058427100, 35229426400, 15061588200, 17347041000, 23994247400, 24758923500, 35227958000, 14634899700, 15058106100, 17345167100, 16305491200, 15132857600, 34768868100, 22941348100, 15023549700, 12775263500, 13104227600, 55250083600, 13002919700, 24758798100, 22954049300, 24758179100, 24757769500, 16019601700, 15047159600, 24280951600, 15841177400, 16428620600, 15843754300, 18038775100, 15747818300, 22235860800, 15831205700, 22137074500, 22134237000, 35227169100, 24724909900, 12759674700, 11039653200, 24400894800, 14007759700, 16020794200, 23492055900, 35227253600, 24759029600, 16478300000, 23479388000, 10340537700, 14629207400, 10045092200, 14824389500, 24757919100, 24325496700, 24346774400, 13407629700, 24282923400, 10045573000, 12793541000, 22835810700, 9276403600, 15747930000, 24725636500, 22136063900, 24347545500, 16304102300, 10044816800, 7102807973, 24758942200, 36491574700, 16401910700, 24733814700, 24758830000, 22834750900, 22135584700, 15023358400, 10040344000, 10039166400, 16229297600, 10043778500, 26326735300, 24483948500, 16020503000, 24170045400, 22833857500, 24437752800, 24757919200, 57202563563, 13407774700, 12755273200, 24757858800, 24528448500, 13612881400]",150,1
6504385013,"[26656042500, 10241680900, 16426581000, 23476356600, 35316069900, 37035186700, 57197942287, 25644893200, 36018794000, 56200750100, 56527256600, 36028120600, 12770332700, 6602683425, 36155616300, 24829275700, 6603596858, 36500136000, 23099073600, 36523589700, 23099879500, 25631211600, 36645462100, 6505933909, 36028092000, 36864448100, 36028689000, 23027579500, 25647692400, 23478118000, 46460918900, 57195056246, 26640276600, 36791111800, 35270245500, 56215593100, 35368211600, 24588273300, 26431733400, 25640697000, 36461458600, 6508013738, 26664739500, 12806350000, 25230759100, 26431706300, 18038319300, 19136260300, 36570798800, 15023065300, 36552754900, 35277943000, 35743657700, 6507144935, 35795066600, 35179138800, 6701801716, 23995377400, 24341015800, 36612354300, 24171859200, 55629254400, 25031191300, 55601828100, 15063557900, 32067567900, 45061052700, 56091734300, 21742613800, 27967902000, 26647594800, 8361122100, 36520866100, 38661273400, 12807256900, 35112536900, 29567517000, 24477665100, 26536353100, 24360024400, 26867830100, 34881415000, 35309809500, 23987125600, 8690332000, 25027765600, 32667868000, 55523360100, 24829527400, 25027270000, 55844050800, 36611508600, 57163124600, 56020443000, 15740216700, 26535570300, 25640969600, 35074787200, 36611657600, 16070208900, 15750157700, 25026872200, 6701396370, 23478814100, 35209083800, 35329181600, 24829636000, 18438480800, 45061162400, 26026064800, 6507212199, 56510083500, 27268022700, 36487137200, 35112425400, 56038467000, 54906285500, 35300947900, 6602493374, 25027672000, 27268063700, 36028818900, 23500016600, 18536867800, 24477296600, 16030951900, 36523700700, 35114565600, 35278213600, 25226595300, 35318413800, 57111681000, 36658086900, 26431915000, 55036488700]",150,1
6504456319,"[6602934277, 57196221455, 6603603863, 6603193881, 7003296804, 15026980900, 22942132600, 35097318700, 56663305900, 22985150000, 7006806705, 6602410038, 57191227320, 6601942083, 35563128900, 55361308100, 57170880200, 12793134300, 7006362844, 6602806876, 35610732000, 7003355106, 7103382503, 6603389421, 6508335216, 8942326000, 6507918455, 23013803000, 6504456319]",25,1
6504460338,"[6505832580, 56497874700, 16507450000, 57018823700, 15755794200, 37022904600, 23103353500, 8862495900, 35327098400, 8522295200, 56200388900, 56501783600, 56208849200, 56027716400, 6701527090, 7003626292, 23089252800, 24314900800, 55628319300, 23392777800, 55993123800, 56180237400, 57190572006, 37104559600, 55941377400]",19,1
