"id","co_list","country_origin","cited_by_count"
35314113500,"[6505817089, 7005177859, 14056004100, 7006316549, 35227029000, 7004243465, 7004114442, 35314952200, 14045516300, 15840725000, 35227399700, 16245067800, 35274580000, 8046919200, 6508081696, 7006067236, 7004125229, 35227735600, 8697482800, 35221177400, 35227935800, 56448168000, 24757787200, 35278815300, 35315141700, 15738032200, 7004025928, 35313916500, 35228143700, 22135996500, 56321805400, 7004821600, 7006944872, 16244842600, 35313941100, 55538312300, 6602104430, 24759022700, 35313561200, 7003831414, 7007049847, 57203215992, 35285430400, 7006485633, 55172704900, 36051279500, 7004247693, 35277421200, 35227667600, 56262842000, 12758816400, 23494961300, 35926846100, 7201565848, 25821787800, 36041136800, 57203049632, 35227432100, 6507651237, 7004135079, 35227905200, 24299427000, 57201369275, 15037645500, 16411691200, 7003925191, 7007049415, 37036023500, 55537591500, 35315148000, 55537812200, 15728237800, 16245575400, 55536834800, 35228077300, 35285715700, 35278726900, 35226955000, 7005909244, 35227756800, 35227095300, 35227863300, 35100110600, 7101874441, 10639199500, 7202041613, 56448159500, 35227026700, 8790525200, 13908298000, 14634343200, 35225690400, 35228024100, 35227042600, 56448205100, 7203021106, 56272264500, 25940940600, 6701767992, 26653985600, 35227566400, 35193761600, 6603210566, 35308730700, 7004878163, 35227074900, 56448147800, 35227667800, 36048279900, 35227876700, 35274511200, 12758684000, 35227603300, 35227214700, 7005129581, 36489311600, 35227974000, 23010348400, 7003946866, 35227670900, 6504592246, 7102105463, 23094469500, 24544363900, 36170906500, 55538168200, 16019870600, 35277866900, 35227362200, 8394675100, 35227664800, 23493456800, 16029332900, 7005326245, 35285477800, 55538128300, 35313283500, 57202224055, 55663482300, 10043441600, 15063819200, 15835356100, 35228093900, 7202932688, 7006485458, 35227743700, 24397155800, 7006985177, 56217303000, 35314113500, 7007073760, 35227926500, 14823873000, 7005801966, 15825660400, 7101889523, 35278835700, 7006418936, 35227157500, 7005863934]","Italy",48558
56321805400,"[56211609600, 7005177859, 14056004100, 7006316549, 35227029000, 7004243465, 7004114442, 15840725000, 55537292300, 35350915600, 35227399700, 8287777300, 35239832600, 55536421400, 16245067800, 35227241500, 8046919200, 35356052000, 7404459557, 56973638700, 7004125229, 35221177400, 55435406400, 35278815300, 35315141700, 35227133000, 35315034700, 35313916500, 57203072085, 35228143700, 56321805400, 55444194400, 7004821600, 8394184800, 7006944872, 35313941100, 55538312300, 6602104430, 24759022700, 35313561200, 7007049847, 16246011000, 57199170687, 36077110400, 35285430400, 6603735688, 36051279500, 56448126100, 23494961300, 35926846100, 7201565848, 25821787800, 29767622300, 36041136800, 57203049632, 35227432100, 6507651237, 7004135079, 35227905200, 56448239800, 24299427000, 7102479035, 15037645500, 35227460800, 7003925191, 7007049415, 35227652300, 55134092500, 35226999000, 56448199900, 35227147500, 6603673326, 55536834800, 35228077300, 35227851000, 35221515000, 35226955000, 35227867900, 35227756800, 35227863300, 35227095300, 7101874441, 10639199500, 7202041613, 56448159500, 36171001100, 13908298000, 35227964700, 14634343200, 35225690400, 35228024100, 35221444900, 56448205100, 7203021106, 56272264500, 35278754100, 35194478900, 25940940600, 35221311800, 6701767992, 35227566400, 35193761600, 35226917700, 35308730700, 8928459600, 7004878163, 35227074900, 35227667800, 36048279900, 35227876700, 26032727900, 35227040100, 7003889515, 35227355500, 7005129581, 35227214700, 6603122027, 36489311600, 23010348400, 56795009900, 35227670900, 7102105463, 35194497400, 29767621500, 36170906500, 55538168200, 35228109200, 7006418936, 8394675100, 35227664800, 8094788000, 7005326245, 35285477800, 55538128300, 35313283500, 6701807023, 57202224055, 55663482300, 57201370049, 35227923400, 35228093900, 7202932688, 35227214800, 24397155800, 7006985177, 56217303000, 35226919900, 34770753500, 35314113500, 35227606500, 35227926500, 14823873000, 35227243500, 35227089900, 7003663342, 7005801966, 7101889523, 35278835700, 55580574200, 35227157500]","Italy",48533
57202562075,"[35226931200, 57202556932, 24759171600, 35227510800, 35227741200, 55325844500, 35228090900, 7102607898, 57202562075, 8903094300, 35227002400, 56275463200, 35226937900, 7005529134, 56654167600, 35228068400, 35227957300, 35228085300, 35227163700, 7004942393, 35227278400, 35226984000, 35227615300, 35227807300, 35227180100, 56808150600, 7005785683, 35227951700, 35226935900, 35227144300, 35230028400, 35227523700, 57196175479, 55500475000, 7103353465, 34875711100, 14007209600, 56438842500, 35227501700, 35227249800, 56429912200, 34567554700, 35227266700, 35228128400, 56978792600, 35227279000, 55159135900, 57203075229, 35227948700, 35226992800, 35227364000, 35227995300, 57202562725, 57195541670, 35227034800, 7202833074, 35228011700, 35228229300, 8398051000, 57202557628, 35227994300, 7202519228, 7006875836, 35227985600, 35227533500, 35227648200, 56439065300, 7406648031, 35227361000, 35227518700, 35227177200, 35355659000, 7005168892, 35227880700, 35227983100, 35226988800, 34768868100, 8903088900, 56967694600, 35227052300, 35227670800, 7401520916, 7101801755, 34869270300, 35313391900, 7005366043, 35227068700, 35228071200, 35227947300, 56847117100, 35227277100, 35227374900, 35227144500, 7003641652, 15841177400, 35227856700, 7101609791, 56978785600, 8453153600, 35227732800, 35315049800, 55169492300, 35227271500, 35227186000, 35228107600, 35226946900, 57203048276, 36042579800, 35228269400, 35227979100, 35227176800, 25942632800, 34569623400, 56978916200, 7006560618, 35227854700, 56220801900, 56967754100, 35314676600, 35226996600, 7202597250, 35352197000, 35227051400, 57189084042, 56978658700, 35227836300, 7101686157, 35227264400, 56261402000, 24725636500, 57202567576, 7007013278, 7004437920, 55741345700, 35232379300, 7404772262, 35227737000, 35226934700, 35227613100, 7102568880, 7005947314, 35228030900, 35227168700, 7202190781, 57202562494, 15023358400, 35227996100, 35226976200, 57203233226, 35227953100, 6602504144, 35227368400, 16020503000, 56808163800, 7101623773, 36041695200, 56649759200, 7003443189, 35227042300, 57200266238]","Germany",48471
55538168200,"[56211609600, 7005177859, 35227029000, 15840725000, 8790523400, 14045516300, 35221465100, 35350915600, 16245067800, 55536421400, 35239832600, 35227241500, 7101707295, 35356052000, 7404459557, 24758748200, 56973638700, 8697482800, 35227935800, 56448262200, 35313674300, 55435406400, 35315141700, 35227133000, 7004025928, 35315034700, 57203072085, 35354027100, 7004583006, 55444194400, 7004821600, 8394184800, 7102422627, 35227524200, 55538312300, 24759022700, 35313561200, 56236454000, 7007049847, 35351598200, 16246011000, 57199170687, 36077110400, 35227356800, 35285430400, 7006272136, 6603735688, 56448126100, 23494961300, 35926846100, 7201565848, 25821787800, 34568044700, 29767622300, 57203049632, 12759080100, 6507651237, 35227359400, 56448239800, 24299427000, 7102479035, 15037645500, 35227460800, 7007049415, 57203228874, 35227652300, 7004393676, 55134092500, 35226999000, 56448199900, 35227980000, 8247717600, 35227147500, 6603673326, 35228077300, 35285715700, 35226955000, 7004110585, 35227727100, 35227867900, 6701833984, 35227863300, 35227095300, 7101874441, 35227026700, 7202041613, 36171001100, 13908298000, 35227367700, 35227964700, 35228024100, 35227042600, 34975082800, 56272264500, 35278754100, 35194478900, 35221311800, 24758135100, 35227566400, 35193761600, 35226917700, 6603210566, 56029882700, 8928459600, 56448147800, 35227667800, 36124218200, 14628375900, 26032727900, 35274511200, 35227040100, 35228076900, 35227603300, 7003889515, 35227355500, 6603122027, 56795009900, 23010348400, 7102105463, 35194497400, 29767621500, 7006820740, 55538168200, 7006417288, 35228109200, 35278220700, 38762508700, 7006961565, 8394675100, 35227664800, 8094788000, 15741388700, 7004015014, 35285477800, 37093955500, 55538128300, 35227088300, 35313283500, 6701807023, 7102208949, 7003604925, 57201370049, 56597596100, 35227923400, 35227249100, 35228093900, 35227214800, 7006485458, 6603496404, 56217303000, 35226919900, 25943404000, 35227606500, 35227926500, 35227243500, 35227089900, 35278835700, 55580574200, 7005122554, 7005863934]","Italy",48461
56448205100,"[6505817089, 7005177859, 14056004100, 7006316549, 35227029000, 7004243465, 7004114442, 35314952200, 14045516300, 55537292300, 15840725000, 35227399700, 35274580000, 8046919200, 6508081696, 7006067236, 8984617000, 7004125229, 35227735600, 8697482800, 35221177400, 35227935800, 56448168000, 35278815300, 35315141700, 15738032200, 7004025928, 35313916500, 35228143700, 56321805400, 7004821600, 7102422627, 7006944872, 35313941100, 55538312300, 35313561200, 7003831414, 7007049847, 57203215992, 35227241600, 7006485633, 35285430400, 55172704900, 36051279500, 7004247693, 35277421200, 35227667600, 12757293200, 56262842000, 23494961300, 35926846100, 12758816400, 7201565848, 35227509400, 10044981400, 36041136800, 57203049632, 35227432100, 35227393700, 6507651237, 7004135079, 35227905200, 56448239800, 24299427000, 57201369275, 7102479035, 7003925191, 7007049415, 37036023500, 55537591500, 35315148000, 55537812200, 35227719400, 55536834800, 35228077300, 35285715700, 35278726900, 35226955000, 7005909244, 35227756800, 7003825410, 35227095300, 35227863300, 35100110600, 7101874441, 10639199500, 7202041613, 56448159500, 35227026700, 8790525200, 14634343200, 35225690400, 35228024100, 35227042600, 56448205100, 7203021106, 56272264500, 25940940600, 26653985600, 35227566400, 35193761600, 6603210566, 35308730700, 35226977100, 35100120400, 7004878163, 35227074900, 56448147800, 35227667800, 36048279900, 35227876700, 10042327900, 35274511200, 12758684000, 35227603300, 35227214700, 7005129581, 36489311600, 35227974000, 7003946866, 35227670900, 6504592246, 7102105463, 35285428600, 7006820740, 36170906500, 35227520900, 55538168200, 35228109200, 35277866900, 35227362200, 35222344600, 8394675100, 35227664800, 56437060000, 8094788000, 7005326245, 35285477800, 55538128300, 35313283500, 57202224055, 55663482300, 10043441600, 35228093900, 7202932688, 7006485458, 35227743700, 56217303000, 7006985177, 35314113500, 7007073760, 25943404000, 35227926500, 14823873000, 7005801966, 7101889523, 35278835700, 7006418936, 35227157500, 7005863934]","Italy",48451
7004821600,"[56211609600, 7005177859, 35227029000, 7004243465, 7004114442, 15840725000, 14045516300, 35350915600, 55536421400, 35239832600, 16245067800, 35227241500, 7101707295, 24758748200, 56973638700, 8697482800, 56448262200, 35227935800, 35313674300, 56448168000, 55435406400, 35315141700, 7004025928, 35315034700, 35313916500, 57203072085, 35228143700, 7004583006, 55444194400, 7004821600, 8394184800, 7102422627, 35227524200, 35313941100, 55538312300, 24759022700, 55134357100, 35313561200, 56236454000, 7007049847, 57203215992, 16246011000, 57199170687, 36077110400, 35285430400, 7006272136, 6603735688, 56448126100, 23494961300, 35926846100, 7201565848, 10044981400, 25821787800, 29767622300, 36041136800, 57203049632, 12759080100, 6507651237, 6701742771, 56448239800, 24299427000, 7102479035, 15037645500, 35227460800, 7007049415, 57203228874, 7004393676, 55134092500, 35226999000, 56448199900, 35227980000, 8247717600, 35227147500, 6603673326, 55536834800, 35228077300, 35285715700, 35226955000, 35227727100, 35227867900, 6701833984, 35227863300, 35227095300, 7101874441, 35227026700, 7202041613, 36171001100, 13908298000, 35227964700, 35228024100, 35227042600, 7006567214, 56272264500, 35278754100, 35194478900, 24758135100, 35227566400, 35193761600, 35226917700, 6603210566, 6603777867, 56029882700, 8928459600, 56448147800, 35227667800, 36124218200, 35228068700, 56448126300, 14628375900, 35274511200, 35227040100, 35227603300, 7003889515, 35227355500, 6603122027, 56795009900, 36489311600, 23010348400, 35227670900, 35194497400, 29767621500, 6602082691, 7006820740, 36170906500, 55538168200, 7006417288, 35228109200, 35193924500, 35278220700, 38762508700, 8394675100, 15741388700, 8094788000, 7004015014, 35285477800, 37093955500, 55538128300, 35227088300, 35313283500, 6701807023, 7102208949, 7003604925, 57201370049, 56597596100, 35226997700, 35227923400, 35228093900, 35227214800, 7006485458, 56217303000, 35226919900, 25943404000, 35227606500, 35227243500, 35228088300, 35227089900, 35278835700, 55580574200, 7005122554, 7005863934]","United Kingdom",48426
7005947314,"[57202556932, 35226939400, 35227596300, 35285554700, 7102607898, 57202562075, 8903094300, 57202562077, 35278176800, 56880484900, 25942594600, 6701387820, 56654167600, 57202558513, 35227957300, 7004942393, 7404644927, 56250753600, 24536744000, 35226984000, 35227807300, 7006360645, 7004004937, 35227521100, 35926776400, 6508236368, 7005785683, 35351919700, 57192397396, 35227264600, 55411959900, 7004443747, 56438617700, 35226969700, 36945595500, 35230028400, 56978883700, 34572244600, 35358779000, 7103353465, 8047243900, 35095999100, 14007209600, 56438842500, 56438983300, 34567554700, 35228128400, 56024254100, 35314826900, 25944053400, 35227513500, 56978617500, 6603796638, 57202563228, 36443679900, 57195541670, 35355952300, 7004149934, 7202833074, 6506108082, 35228229300, 35227132600, 56760495800, 57202557628, 7202519228, 7006875836, 7006739132, 7003904703, 35227648200, 25943645900, 57202557646, 7004732110, 35276889300, 7005344981, 15058427100, 7406648031, 36553829600, 35227361000, 35227518700, 36124337900, 7005281007, 35227177200, 36026370800, 14634899700, 35354020600, 35355659000, 7005168892, 8903088900, 56967694600, 34975054600, 55421083400, 35228097800, 7401520916, 7101801755, 55572118300, 7005366043, 16019601700, 56224636200, 56847117100, 7005041971, 35227374900, 35227144500, 7003641652, 15841177400, 7003560254, 57196938559, 7101706560, 8453153600, 24583359300, 35226947400, 35315049800, 55169492300, 57203048276, 36042579800, 56284115800, 56438863200, 36122805600, 14634400100, 34569623400, 14629207400, 7006560618, 7004005739, 55254610800, 56967754100, 35314676600, 24325496700, 34572203900, 34882096000, 7202597250, 35227047300, 35352197000, 56978658700, 35227836300, 36044578700, 7006317965, 24725636500, 35231679900, 7007013278, 55667348900, 7404772262, 7005947314, 35228082100, 35227168700, 7202190781, 15023358400, 7102779344, 6602504144, 8048722900, 35285663700, 7004705753, 7101623773, 7101848031, 36041695200, 35227000800, 56649759200, 35227687400, 34574315500, 6602710003, 7103267315, 7102577657]","Germany",48396
56424971500,"[14826956800, 16427686400, 35226931200, 35228160000, 35227357700, 35278310400, 35227596300, 35278877200, 22996961300, 35228090900, 35276922900, 35278424600, 35278176800, 35227143200, 15842861600, 14056186400, 8394677800, 35226937900, 22970067500, 35228222000, 35227607600, 35223089200, 35228085300, 7409386554, 24536744000, 10042971200, 35226984000, 35279182400, 35277586500, 35223105600, 35228221000, 35227521100, 35227951700, 26539034200, 56074120800, 35227622500, 56438617700, 35226969700, 11040657000, 35354875500, 35227144300, 35313398900, 23033821300, 35277567100, 34875711100, 35227979900, 35095999100, 31967708800, 14007209600, 35314640000, 35233692800, 35227373700, 35227424900, 22938388100, 35228017800, 8606786700, 35314826900, 35227035800, 35227867800, 56978617500, 36443679900, 35226992800, 29767613600, 19639502500, 35227034800, 35227132600, 34570415800, 35227994300, 57202557628, 35226987200, 35222340800, 35227294400, 35228040900, 35227648200, 24759300300, 35314978000, 35276889300, 35277533400, 35410525400, 15058427100, 35226930400, 26326821600, 35227361000, 56424971500, 35221647600, 36026370800, 35355659000, 16305491200, 34768868100, 34975054600, 35315022600, 7005906193, 35226932500, 35227969300, 8791937300, 35198874900, 24758179100, 26655599900, 36491734300, 35228199200, 35227435300, 24280951600, 35227374900, 25632661300, 15841177400, 15843754300, 34767918400, 55870774600, 35315049800, 36491075400, 55169492300, 35227271500, 35227186000, 35226946900, 36146639700, 35227979100, 35286091100, 25942632800, 36122805600, 38861612900, 10340537700, 35104288100, 35558385000, 6506648426, 36149032300, 56870918000, 35314676600, 35226996600, 24757919100, 35227836300, 35226944400, 35228074900, 26326826900, 35222916500, 35227720600, 35227157400, 35227012000, 35226990500, 35215261100, 16401910700, 24758830000, 35223098800, 35228082100, 35555531700, 22834750900, 35227168700, 28167597500, 35226997700, 35227996100, 35226976200, 31967524300, 35227607500, 35227385300, 8105593300, 35285663700, 35227000800, 24757919200, 35226983400, 35279044600, 34568149500]","Germany",48375
35227173600,"[56808144900, 57203234311, 56235417100, 35227839500, 35226998800, 35227988500, 55231247900, 35228205600, 35227143200, 57203215394, 35276985900, 35228222000, 35227607600, 6603350067, 23099432500, 55443867700, 35228076600, 35228012600, 35763389500, 35227180100, 7006360645, 7004004937, 24438477900, 35227521100, 35277010000, 35227986000, 35227849300, 35227264600, 35227047000, 34568529500, 57200136284, 56808162400, 7004443747, 35227622500, 35226969700, 35227985000, 35227140200, 36945595500, 35227259500, 57080392300, 35227626100, 35277567100, 35227979900, 55687307900, 35274563200, 12646424200, 35228094600, 56658033800, 7004316817, 35227287700, 35228145300, 56439029400, 35227513500, 35354493600, 35227018400, 12788528800, 35227973800, 8398051000, 55260847800, 57202557628, 35227175100, 7003904703, 35227947200, 8844036800, 7003381955, 35226978500, 35227789000, 35276889300, 7005344981, 35277533400, 35227959000, 35228065500, 56978862300, 35227182300, 57203215583, 35227173600, 35226930400, 35228082400, 55822513900, 7005281007, 35227177200, 35227970800, 56120822000, 35227159800, 56808147200, 35227513600, 55421083400, 15844955400, 57203028754, 35227256600, 35227602200, 35228271900, 26667747100, 35228122400, 37085052200, 35227366700, 35226995000, 35227267900, 35226934600, 35225795400, 35227331400, 35227169100, 35227975500, 7006325076, 57203199319, 56284115800, 56608839000, 35351336800, 36122805600, 35227142500, 14629207400, 35354210300, 57203215725, 55254610800, 35227969400, 35228088700, 35226940800, 13407629700, 35228216200, 7006317965, 35226944400, 35228074900, 35228079000, 35227157400, 57191623580, 35227647900, 35227012000, 56978768800, 35227370400, 35227178400, 35350702500, 55667348900, 35227076000, 35227737000, 35228210600, 35227506600, 57080464300, 35227011500, 35227979700, 35951397300, 56597596100, 35226997700, 35227087300, 35227641800, 35227603400, 35227616200, 35228106700, 35227607500, 34571274700, 7102779344, 35227385300, 56608782300, 35227000800, 34569272800, 35227721700, 35226983400, 35227687400, 35227141100, 35279044600, 34568149500]","Italy",48352
7102531000,"[16427686400, 57202556932, 56235417100, 35314764300, 7201489423, 35228090900, 7102607898, 57202562075, 8903094300, 35766979100, 56880484900, 25942594600, 35226937900, 7005529134, 56654167600, 57202558513, 35227957300, 7004942393, 7404644927, 35227278400, 24536744000, 35226984000, 35227807300, 35227180100, 56808150600, 35227521100, 35926776400, 6508236368, 35351919700, 55411959900, 35230028400, 35358779000, 34572244600, 7103353465, 35095999100, 8047243900, 14007209600, 56438842500, 56438983300, 34567554700, 14633845900, 35228128400, 56024254100, 35227513500, 55159135900, 36443679900, 57195541670, 35355952300, 7004149934, 7202833074, 35228229300, 8398051000, 35227132600, 8292975800, 57202557627, 7202519228, 7006875836, 7006739132, 55726276800, 35227648200, 25943645900, 7004732110, 56439065300, 35276889300, 7406648031, 35227361000, 35227518700, 36026370800, 14634899700, 35354020600, 35355659000, 7005168892, 24076563200, 35226988800, 34768868100, 8903088900, 56967694600, 34975054600, 35228097800, 35227052300, 7401520916, 24755802900, 7101801755, 34869270300, 35313391900, 55572118300, 56224636200, 56847117100, 25943172400, 35227374900, 35227144500, 7003641652, 7102679861, 15841177400, 57190800185, 7101609791, 56978785600, 7101706560, 8453153600, 57196938559, 24583359300, 35226947400, 8738691400, 35315049800, 55169492300, 35227186000, 57203048276, 36042579800, 35314835800, 39262155100, 35286091100, 56438863200, 25942632800, 14634400100, 34569623400, 7006560618, 56967754100, 7003291511, 35314676600, 24325496700, 34882096000, 35227047300, 35352197000, 35227051400, 56978658700, 35227836300, 35315221900, 36044578700, 56261402000, 7101686157, 35228074900, 35231679900, 7007013278, 7004437920, 55667348900, 7404772262, 7102568880, 7005947314, 8301003700, 35228082100, 7102531000, 35227168700, 7202190781, 57202562494, 15023358400, 10040344000, 10043778500, 8048722900, 16020503000, 7101623773, 7101848031, 36041695200, 35227000800, 56649759200, 34574315500, 8719356400, 6602710003, 7103267315, 7003443189, 7102577657]","Germany",48350
7403053729,"[36049804800, 57202556932, 26643165700, 35226939400, 7102607898, 57202562075, 8903094300, 57202562077, 35228205600, 25942594600, 56654167600, 57202558513, 35227957300, 34570758200, 7004942393, 7007069241, 7404644927, 35227807300, 35926776400, 6508236368, 7004210256, 7005785683, 35351919700, 57192397396, 56945754200, 55411959900, 35314748000, 56598617700, 24451989100, 35230028400, 15022694000, 56978883700, 35358779000, 34572244600, 7103353465, 8047243900, 14007209600, 56438842500, 36492423300, 35227249800, 34567554700, 14633845900, 35228128400, 35227513500, 7403053729, 24486670500, 57195541670, 7003576494, 7202833074, 35228229300, 55325317300, 7006377147, 7202519228, 7006875836, 7006739132, 57202557630, 55726276800, 35227648200, 35227789000, 25943645900, 57202557646, 7004732110, 35276889300, 15058427100, 7406648031, 36553829600, 35227361000, 35227518700, 34573451500, 36026370800, 11039772400, 14634899700, 7102910710, 35354020600, 35355659000, 7005168892, 8903088900, 55708452100, 56967694600, 34975054600, 35228097800, 7401520916, 24755802900, 9044831000, 7101801755, 55572118300, 7005366043, 35227418400, 55723947300, 56224636200, 35351049000, 56847117100, 35277457200, 35227144500, 7003641652, 15841177400, 57190800185, 7006052153, 35227856700, 57196938559, 7101706560, 8453153600, 36046804800, 7003897663, 24583359300, 26425509700, 35226947400, 35315049800, 35314973000, 55169492300, 57203048276, 36042579800, 56438863200, 7006326115, 14634400100, 34569623400, 7006560618, 56967754100, 7004689268, 35314676600, 24325496700, 34572203900, 56806290300, 34882096000, 24346774400, 7202597250, 35227047300, 35352197000, 56978658700, 35227836300, 35315221900, 36044578700, 24725636500, 7007013278, 7404772262, 7005947314, 7103383475, 35228082100, 7102531000, 35227168700, 7202190781, 35227002300, 15023358400, 56978809800, 7004495306, 7202986955, 6602504144, 8048722900, 7101623773, 36041695200, 56649759200, 35350563300, 35488508900, 55573633000, 34574315500, 6602710003, 7103267315, 8622033400, 7102577657, 35354210300]","United Kingdom",48325
35274580000,"[7005177859, 14056004100, 7006316549, 35227165700, 35228112900, 35227029000, 55537749000, 7004114442, 15840725000, 56448127500, 35350915600, 35227399700, 35276914200, 35226976800, 35274580000, 35227147300, 56997681700, 35226976300, 7005601837, 35227411500, 7004125229, 35274438700, 35275253300, 35221177400, 7409386554, 35227248700, 35277450300, 35228229700, 35227052100, 35227730500, 35278815300, 35227517000, 35227487300, 35313916500, 57203072085, 56321805400, 7005176922, 35354027100, 35227025500, 35228228200, 7006944872, 35313941100, 55538312300, 36051279500, 35227138700, 7004247693, 35277421200, 35227270800, 56448126100, 35926846100, 35227159700, 7201565848, 9276392600, 35227859100, 34568044700, 36041136800, 35227837600, 35227031200, 35227359400, 35277445800, 35277343400, 35227508400, 35228075700, 57203055289, 35227618500, 35227644100, 7003925191, 35227853000, 35227652300, 56842764500, 35227519700, 35227293400, 35228244700, 56448199900, 35227493600, 35227454700, 35227386100, 35226955000, 35227867900, 6701833984, 56448125700, 35227265800, 7101874441, 10639199500, 35227367700, 35274382100, 24303617300, 26426991900, 14634343200, 56448196900, 56448205100, 55180211500, 34975082800, 35277534000, 7203021106, 56448123700, 25940940600, 35193761600, 35227656000, 35227497800, 35308730700, 7004878163, 35227155800, 35226929500, 35228068700, 36048279900, 35228200800, 35227040100, 35227168100, 35228076900, 7005129581, 36489311600, 35227270000, 55536726900, 7102105463, 35227499900, 36170906500, 35227520900, 35228109200, 35227981200, 35227033500, 35228206500, 7005326245, 35285477800, 37093955500, 35227975600, 26426055600, 35227736500, 35227378100, 57202224055, 56365007800, 55663482300, 56597596100, 35226997700, 34573766600, 35227249100, 34881572300, 7202932688, 55136432600, 35227056600, 7006985177, 34770753500, 35314113500, 8346083300, 35227606500, 26427401700, 35227414500, 46761101800, 14823873000, 55536858600, 35277393900, 7005801966, 35277692400, 7006671346, 35356070900, 55324070900, 7403239412, 35277389300, 7006418936, 56266095100]","Italy",48306
35314676600,"[35227020800, 57202556932, 35226939400, 35228090900, 7102607898, 57202562075, 8903094300, 57202562077, 35766979100, 35278176800, 25942594600, 7006683179, 35226937900, 7005529134, 56654167600, 35227957300, 35372482100, 7004942393, 24536744000, 35227807300, 35227180100, 56808150600, 35926776400, 6508236368, 7005785683, 35351919700, 57192397396, 55411959900, 35227622500, 35230028400, 56978883700, 56808170100, 34572244600, 23570388600, 35358779000, 7103353465, 8047243900, 35095999100, 14007209600, 56438842500, 35227424900, 8606786700, 34567554700, 35228128400, 56967690900, 55159135900, 56894713500, 57195541670, 7202833074, 35228229300, 8398051000, 7202519228, 7006875836, 7006739132, 35227648200, 25943645900, 57202557646, 8212770000, 56439065300, 10044710100, 7005188314, 15058427100, 7406648031, 36553829600, 25940585700, 8832890600, 35227518700, 36026370800, 14634899700, 35354020600, 35355659000, 7005168892, 35226988800, 34768868100, 8903088900, 56967694600, 34975054600, 35228097800, 8062453000, 35227052300, 7006817549, 7401520916, 35227969300, 7101801755, 34869270300, 35313391900, 7005366043, 35227435300, 6602240294, 56847117100, 35227144500, 7003641652, 15841177400, 7101609791, 56978785600, 7101706560, 8453153600, 24583359300, 35226947400, 35315049800, 55169492300, 35227186000, 57203048276, 36042579800, 6603229529, 8062445400, 56438863200, 25942632800, 14634400100, 34569623400, 35227857400, 7006560618, 56967754100, 35314676600, 24325496700, 56978565500, 34572203900, 34882096000, 7202597250, 35227047300, 35352197000, 35227051400, 56978658700, 35227836300, 36044578700, 7101686157, 56261402000, 24725636500, 7007013278, 7004437920, 7404772262, 35227962800, 7102568880, 7005947314, 7103383475, 35228082100, 35227168700, 7202190781, 57202562494, 35227134400, 15023358400, 35227061700, 7404420037, 35227292100, 31967524300, 6602504144, 6701389778, 7006391260, 7101623773, 36041695200, 56649759200, 6701513700, 34574315500, 6602710003, 7103267315, 7003443189, 57202562039, 13612881400, 7102577657, 35227042300]","Germany",48304
35228101100,"[35228112900, 14056004100, 35227029000, 8790523400, 55537749000, 35227400200, 35227276300, 15840725000, 35227963400, 35227399700, 35227241500, 34874550300, 35228252700, 6508081696, 35226925600, 16476081700, 8916184100, 25622931500, 55537623600, 35227010100, 56448262200, 35234467900, 11038875200, 7007131716, 35228122700, 35226940500, 57203072085, 35227891800, 35227964000, 35227904100, 35228083300, 35275950700, 35226934900, 35228082300, 35227241600, 55172704900, 7401702536, 35227241100, 35277421200, 35227667600, 56520493200, 56448126100, 23494961300, 35227509400, 7401547428, 35228097700, 35227726500, 35227282600, 56038546100, 56561950900, 35227145400, 24299427000, 56870887100, 8882355900, 35227396800, 35227618500, 34970684100, 7007049415, 35227622600, 34568422600, 35227865800, 35227037900, 55537591500, 35227157200, 35227370200, 35226999000, 35227045600, 35315148000, 35226943200, 35227980000, 35226989800, 55537812200, 35227719400, 35227365100, 35227493100, 8791870700, 55536834800, 55151030000, 56448211700, 35278726900, 35226929400, 35227851000, 35227727100, 35227867900, 7005909244, 8903076100, 35228208900, 35100110600, 56448159500, 35227026700, 8790525200, 24483342100, 6603408151, 26426991900, 35225690400, 35313280300, 34975082800, 35227166000, 35226948400, 35227195700, 7501832501, 35227173700, 35227660100, 35226917700, 35227497800, 47861123400, 36148321100, 35285780300, 35226977100, 22135111500, 35100120400, 34875356500, 35227164000, 35274511200, 35227509600, 35227040100, 35227744100, 35227526500, 35235133800, 35227355500, 36489311600, 35226950000, 35227837300, 6504592246, 35285428600, 35227520900, 35228062600, 35227298700, 35228109200, 35227362200, 35227029400, 57203056538, 35228211100, 35227664800, 35226926500, 35227634600, 55538128300, 26426055600, 35228206000, 56025381300, 35227544500, 57202224055, 35227864000, 23061276100, 34573766600, 56448237000, 35227743700, 35226979800, 56217303000, 35226919900, 35227052000, 7007073760, 35227841000, 35228101100, 35227371500, 7003663342, 35286012400, 26032585200, 35228151800, 57203028991]","France",48283
