"id","co_list","country_origin","cited_by_count"
56488383400,"[6603943429, 22974856200, 24407065100, 6602945037, 56736199700, 57192534550, 16647397400, 57197483550, 55722635300, 57198394406, 7003860007, 35315151400, 7005228592, 16028686900, 56204136500, 38361260600, 55864031800, 6602264637, 7006074944, 7404195904, 6603701824, 6603553350, 6603950663, 55944154200, 11640392800, 7006086242, 7003342435, 22999142500, 7004031077, 8889480300, 55504520300, 15761557100, 7102244975, 7201631856, 7404519536, 36247385200, 7006248069, 7101668486, 35502091400, 7005481608, 55626148500, 57205105825, 54785285800, 7004775593, 55759753900, 57159472300, 6603444911, 8053287600, 7101987506, 56853270200, 7401647290, 7202120384, 55913822400, 7402636486, 16060787400, 7006509263, 7007118546, 7402159827, 7202174164, 7401646805, 6508375764, 29068121300, 8600810200, 7005030624, 55683301600, 6701358824, 6701507819, 56838949100, 6602226930, 54790560500, 7006847733, 7404315894, 15073619700, 57197271796, 6507489017, 6603572987, 24075931400, 8306766600, 56379692300, 55420579600, 7202577169, 7402789141, 7006346007, 55547120924, 7005917472, 36927019300, 23067835700, 7006830391, 7401433914, 7102305083, 55520631100, 7102990142, 7501883208, 55881897800, 8093195100, 22733736800, 57203237736, 23569649000, 7102195050, 7005644651, 7404749677, 24498924400, 7403254131, 26639651700, 6602680692, 57194322807, 7006823292, 7003985791, 6603411846, 6603743111, 7102482313, 7006523786, 23003029900, 6603675533, 14829077900, 56674573200, 6506022804, 7402341271, 56231816600, 22974553500, 7003322273, 22996347300, 7005449637, 6602187174, 56488383400, 18633292200, 56219280300, 55732103600, 7004408755, 6603919284, 7202318774, 57198560184, 7202443192, 7006989754, 7101993408, 7004463552, 7005315521, 7004176326, 35084256200, 7005172169, 24322186700, 7202475468, 56239012300, 7003433422, 7003833814, 7004115416, 7202649561, 22976769500, 7102093791, 9249516000, 7003284964, 7801520614, 6507384807, 57000769000, 9237441000, 57193363436, 7202386927, 22998583800, 7401669626, 7004407294]","United Kingdom",30493
7006338728,"[7102256130, 57200009218, 35406173700, 57200672258, 7004174854, 7006868487, 8852637700, 7103182857, 8387404300, 35380287000, 57204399643, 7004629537, 7004050470, 6701428271, 56214811700, 7005694526, 55763905600, 57202569289, 14424513100, 7006347341, 7006535248, 57203050579, 56820309600, 7202079845, 7101629542, 57200747628, 57197012083, 56985194100, 55935926900, 7006081656, 57201305725, 56215337600, 35379996800, 26643113600, 55831380100, 35351525000, 35745777800, 42961282700, 57203103373, 35372614800, 57202594449, 57195227794, 8940934800, 6603520150, 7006302366, 7102381219, 12040449700, 7007179429, 7102815909, 7005726887, 7006338728, 57194555559, 7004282023, 16471950000, 57200994996, 36705669300, 35355123900, 7006249660, 6506246334, 7202410686, 7003751621, 7403541196, 7005947086, 36164296400, 7004097746, 36046783700, 7006404323, 7007163630, 35351200500, 7101751541, 24485728500, 57193297655, 7402955514, 57195255037, 57202558719, 6603608319, 7006425858, 7401952516, 7003314438, 8977601800, 7003401481, 7103287561, 57202569482, 36847225100, 57202555664, 20334798100, 15821889300, 57172024600, 8504581400, 7402296091, 36044041500, 14424047900, 56307751200, 25122112800, 24073937700, 6508213030, 35228962600, 55574192427, 57195594540, 36062762800, 35235166000, 57202558782, 7402135360, 7406757708, 23977675600, 50562025300, 7005961557, 23482042200, 7005575001, 7005637468, 57191194975, 56863042400, 57203082080, 57165544800, 7402680164, 7103147367, 6603762025, 55394254700, 7102196079, 56690667900, 57192408447, 35355376000, 7004224895, 7006482306, 7006933381, 24179098000, 35082061200, 7101746068, 57203229589, 7007011223, 10140706200, 57203103128, 57203105688, 7004063646, 7003883426, 7006092717, 6508125619, 56446351800, 6601978821, 57204346828, 6603205068, 56694116300, 8711007700, 55629821400, 26644234200, 24484174300, 57191137246, 7004321762, 7201872355, 7201444328, 55119553000, 23099930600, 56210513900, 7006672877, 7006308333, 7006426612, 35378880500, 35350605300, 56463723000, 7202763258]","United Kingdom",30376
57194839077,"[56990451200, 55395891200, 7006128644, 23981435400, 57202594826, 36941085200, 14526292500, 57202027541, 57189334553, 6701580827, 55851940383, 7005567008, 57194839077, 57202560550, 35559388200, 57193065514, 55906494000, 7401455668, 57202558005, 7403948600, 57202568248, 55763795006, 16030619200, 57194582601, 57202033739, 57202699340, 7004773965, 57202524239, 57202557522, 57202557523, 57202798676, 57202557525, 57201584726, 7005226584, 57191591002, 26029163100, 57203894878, 56155004000, 57195918947, 8549393000, 7101615212, 24365793900, 57203859053, 7101875313, 57196315761, 57200085108, 57202769526, 35377339000, 7004830338, 57196315778, 7202089604, 57203777672, 57189254280, 57195049611, 57193559189, 57197724313, 57205300378, 57200155811, 36041345700, 8309390500, 34569951400, 57204703405, 56353204400, 57202570421, 57202570422, 12775885500, 57201345731, 56745638600, 54413849800, 55481130700, 12788526800, 57202160851, 36044927700, 57191632086, 12766122200, 35195702500, 57202568938, 57203935468, 57201800433, 57196028147, 57191594229, 57202555126, 36147855100, 6603681532, 56135699200, 57195540738, 7005668102, 57193912587, 7005059350, 7007017243, 36503428900, 14025305900, 24831040300, 8948057900, 57204090669, 56466188600, 36248136000, 57201865032, 37117200200, 57196965200, 55247644500, 57200115541, 57197741912, 57189839706, 35769124700, 7003628893, 7004509020, 57202440029, 7004040033, 6602512227, 24823148900, 57200690024, 7801520497, 57202571125, 57202824565, 57202570623, 57204520320, 57203080577, 57202824584, 35370057100, 35274726800, 57201927571, 57201490837, 57201491872, 57195602851, 7005620132, 7004082597, 57200084900, 7006796196, 57195348907, 12770281900, 7006079405, 57189653936, 57201492915, 57202566583, 7005197760, 56481931200, 57195363778, 57202568648, 57198312911, 14034446800, 7004576721, 56133215700, 57194696150, 55654192600, 57195139544, 7005173210, 57202560989, 6603260895, 57202553827, 57201292772, 57195048934, 57203716074, 57203519467, 7003628012, 35298654700, 6507646446, 35617421300, 6602565620, 57194083830]","United Kingdom",30306
7102349252,"[7005723136, 57202125317, 56992899600, 7103116821, 7006628891, 7004764702, 35267988000, 16316631600, 6602631729, 6603563059, 56339842100, 7003726390, 7404322878, 7003397185, 7103184450, 57201621059, 56785746500, 35360713800, 7401467465, 6603989068, 56427503700, 7005513302, 6701830745, 7006560346, 35419153500, 7006513758, 6603193957, 22835153000, 14068983400, 7103116907, 56884347500, 7006648941, 57203253358, 35261657200, 7006806129, 7005073010, 16174442100, 24169377400, 7005165177, 35227310200, 7005651577, 55410443900, 55666222200, 56901776000, 15832105600, 55412077200, 7102143124, 35373928600, 47160966300, 35411654300, 7102494372, 7201899176, 7004669611, 56898531500, 7005262513, 7003446961, 7006759091, 6603749556, 15832060600, 6506920125, 7006656190, 35377284800, 7004523715, 7005433029, 6603731653, 57203666631, 6603669705, 7006420682, 7005184715, 56938116300, 8594180300, 6603555019, 7005337295, 7005031125, 7402723545, 56255930600, 54949157100, 16687729900, 36078697200, 7102960369, 6602998002, 7004218612, 8839887100, 7004770044, 6602939646, 7005643531, 7401851153, 57202558738, 25823322900, 35196455700, 8522177300, 15763162900, 55929742100, 23021577500, 19834919200, 7006031648, 35568879400, 24830950700, 7006787887, 55617668400, 24821482800, 57202559296, 12753595200, 6602422083, 7006175556, 7004247877, 29567538500, 7005483848, 7007005000, 6701816652, 57202531663, 6603613010, 55929730900, 56512557400, 6602134360, 7004220250, 6602650458, 35225781600, 35372648800, 7005762400, 55134188900, 7006842875, 53983797100, 57203947887, 7006764406, 35380737400, 7007031677, 7202399617, 6506711431, 35398225800, 7005719945, 7007168393, 7102767498, 35965381000, 6603706257, 7101957526, 7003554199, 7201761180, 26427366300, 6603209630, 35401578400, 56393151400, 7203036595, 7003396021, 7003565501, 12797848000, 7102349252, 57200769993, 35372866000, 7007158748, 16747269600, 6603445217, 35307337700, 7101784560, 35314390000, 7006721524, 7005078007, 7403384313, 57203138043, 55905583100]","Spain",30305
7006269069,"[7003423232, 7102807555, 7202230787, 57203644931, 7403278858, 7201689098, 7405821967, 7403404824, 35231615000, 7102760992, 12789716000, 22952881700, 14008536100, 35374521900, 35370349100, 22953623600, 7101726771, 26322894900, 7003962934, 7004935222, 7005661750, 7102067770, 7101749310, 22953396800, 7005501505, 35485475400, 7006415948, 6603919352, 57191862873, 35355294300, 7003460189, 22954692200, 24166135400, 7006224498, 7102780531, 27169424500, 13410580600, 56284453500, 57197109376, 35361376900, 36044888200, 7006592649, 7202893448, 8931612300, 7006269069, 36716098700, 7004546189, 8964026000, 7003466904, 7202990747, 7006302366, 7006468255, 57195950755, 56359523500, 7004658349, 35603516600, 7201576635, 57173777600, 7405388484, 56735539400, 54937681100, 55760328400, 57202559708, 7004345054, 55400421600, 55041458400, 7101607650, 7004612837, 7403404521, 7101735662, 6602598642, 7202371835, 7405387005, 7004217088, 7402060033, 57191165187, 36048731400, 35509595400, 57202569482, 22952859400, 57202558736, 26643478800, 7101926160, 6602749202, 7004609303, 7102252827, 36044041500, 55122317600, 7201880869, 57203252012, 55138342700, 7403082031, 22955050800, 11939511600, 34769954100, 36078643000, 6506931002, 35229303100, 7403881797, 7202037574, 57202564940, 57201798989, 6603848015, 35235378000, 7005131600, 7005469522, 7403288408, 35355373400, 57202095962, 7402197339, 6602314077, 21634758500, 15052409700, 7103147367, 55630653800, 12788520300, 57198143345, 7006615924, 34973752700, 7403982206, 7203066754, 16438912900, 6602412421, 7005443464, 36003460600, 57203258251, 55851940749, 36642099600, 7102853527, 7102286238, 6507266975, 36039269800, 7003722155, 15519081900, 9846749100, 7101999538, 35354571700, 56228888500, 7102592436, 16444060600, 7007009216, 7402061249, 56553841600, 8609308100, 7005376453, 35228520900, 7601570762, 36012823000, 35352014300, 7403215326, 7103259103, 24167365600, 22953004000, 57204643808, 19134614500, 7102158824, 15742166000, 55801267700, 35354078200, 7403868670]","United Kingdom",30265
56576462100,"[14826956800, 16427686400, 35226931200, 35228160000, 35278310400, 35227596300, 36491276300, 35400106000, 35278877200, 22996961300, 35228090900, 35276922900, 35227143200, 15842861600, 14056186400, 35227736100, 35226937900, 22970067500, 6701387820, 35228222000, 35227607600, 35223089200, 35228085300, 24536744000, 35226984000, 35279182400, 35223105600, 36491141700, 36123760200, 35227521100, 43061214800, 26663228500, 35227264600, 26539034200, 36491175000, 56438617700, 35226969700, 11040657000, 35354875500, 35227144300, 35313398900, 23033821300, 36122388600, 35095999100, 14007209600, 35314640000, 35233692800, 35227424900, 36491514500, 35228017800, 36554229900, 35227027600, 35227462800, 35314826900, 35227035800, 22133813400, 35227867800, 36443679900, 15843180700, 35226992800, 56978903200, 29767613600, 35227034800, 36491162800, 35227132600, 34570415800, 35227072700, 36491482300, 35227294400, 35227648200, 45561531600, 35276889300, 35277533400, 35228065500, 15058427100, 26326821600, 36491804900, 36492214500, 35227361000, 35227049200, 36026370800, 35226988800, 34975054600, 55340891400, 35315022600, 35352206600, 7005906193, 35227969300, 56576462100, 35313391900, 24758179100, 26655599900, 36491734300, 35228199200, 35227435300, 35227277100, 6505778480, 24280951600, 35227374900, 15841177400, 34767918400, 35313356100, 35226934600, 35315049800, 35227587400, 36491075400, 35227271500, 35227169100, 36491220300, 35227186000, 35226946900, 36146639700, 39262155100, 35286091100, 7101750622, 25942632800, 36122805600, 10340537700, 35104288100, 35558385000, 36492426600, 35226996600, 35314676600, 44460933500, 24346774400, 6701677963, 35227836300, 35226944400, 36491917200, 35228074900, 26326826900, 35222916500, 35227720600, 35227157400, 35227012000, 35227370400, 36491574700, 16401910700, 24758830000, 22834750900, 35227168700, 31967648700, 28167597500, 35227134400, 35226997700, 35227061700, 35226976200, 31967524300, 35227607500, 6602909138, 35227385300, 35279044600, 7004705753, 22833857500, 35227000800, 24437752800, 24757919200, 35226983400, 57202562039, 35227857400]","Germany",30222
39960963300,"[36464324100, 55070843400, 23485951500, 6602599950, 7006687248, 7006370833, 26653934100, 7004083227, 25926543900, 9241082400, 22960532000, 55397374500, 35388913700, 8876879400, 7003271211, 8879917100, 57103008300, 36164938800, 6507728946, 8248211000, 55351916600, 36469373500, 56704628800, 7403412036, 24791421000, 6602100813, 7005760078, 6603742799, 22976841300, 56631343700, 7006043223, 57202970108, 16318127200, 7007008865, 55701772900, 6603419751, 7102727274, 36077781100, 7401955436, 35555144300, 7005066864, 24284364400, 6603143796, 22998838900, 57203032187, 7403958915, 54586242700, 35770703500, 56071251600, 7006651537, 56072855200, 35413014700, 35829227700, 7005885109, 12791544500, 8723324600, 15119343800, 7201827008, 55950289600, 6602397378, 57199110340, 6507563722, 55323844300, 6603917521, 7005494994, 32867570900, 7003698392, 14060343000, 8201680600, 7004347099, 39960963300, 34768732900, 7004001510, 7103264486, 16510381800, 6602840806, 7102121194, 6507259627, 6602893548, 56363650800, 56330729200, 7003764473, 7103106301, 55868614400, 56031425800, 15760633100, 6603618578, 6603859731, 7003377433, 55652899100, 56043687200, 6602094886, 7005489962, 16686272300, 6603921198, 35364458800, 7004105012, 7102431547, 36063457600, 35598036800, 56087521600, 22962188100, 37862360900, 7404432711, 56342557000, 36039730000, 7004159827, 7003772756, 9132700500, 24494121300, 35473363800, 7006827353, 55707309400, 7402097511, 7006713705, 24559451500, 7003740015, 56348579700, 7003562872, 57005808000, 34067508100, 6701655429, 55836997000, 14032649100, 6701818253, 7403259791, 55707520400, 57198854546, 35235601300, 57192468379, 7404489126, 22968758700, 55512408500, 26221861300, 7202278839, 7004004282, 54418187200, 7005278145, 7202626498, 35724158400, 6602631620, 6506874306, 7006579145, 7202136011, 7006089678, 6602483668, 36487954900, 6603119062, 36065691100, 56013612000, 56309978600, 7005551088, 55520354800, 55916787700, 6603366389, 7201525750, 7003276790, 57204440568, 7004033531, 6602703356]","Sweden",30145
7101909602,"[6701416451, 36990173700, 7005986827, 36048831500, 7103368717, 7004455438, 7401916945, 7005431314, 7102992915, 7006190615, 35373080600, 36574061600, 16678756900, 55156917800, 7006696490, 6602971185, 7006285365, 7007146555, 7202947132, 6603531841, 55883397700, 7003363397, 7005760078, 7006535248, 6602761811, 7003288148, 7401855577, 6701588058, 8103006300, 57203176542, 6603788896, 7202300001, 7101909602, 6603865702, 6506511466, 6701790324, 7102011511, 57203031162, 7006678138, 6602671741, 7005293185, 6507790467, 57201969798, 56466430600, 6506059917, 7003790485, 7005352603, 35465828000, 35412328100, 7005834411, 57188559531, 7103247029, 7006249660, 56238976700, 7006588606, 23102805700, 6507572420, 7102337222, 6506898631, 54882141900, 6602651343, 57202554064, 23005631700, 35351120600, 7005018330, 7004020446, 35270232800, 7202914017, 39960963300, 7005228774, 6603142376, 12806782700, 6603919084, 7004255982, 6504231148, 56284632300, 9276073200, 7202826483, 7003501302, 35350846200, 56211915000, 7801546490, 6603361018, 7402857209, 7006516989, 7102467326, 7007112965, 35381445900, 10040031500, 56043687200, 7007073571, 7004261667, 57203031848, 56214208300, 7102413103, 7004133168, 6701385520, 55487304500, 7102517557, 16043272700, 7004435774, 56198510400, 57200742211, 8564069700, 24318493000, 7103120204, 7003779919, 12040434000, 6701454676, 55197647700, 6601957218, 24329542500, 6603847526, 7102196079, 24778578800, 6602847091, 6603640180, 16051978100, 26867965300, 6603893112, 7102921599, 6602551686, 7006378887, 6603869584, 57193645972, 7101746068, 7006715285, 7102418326, 7006888344, 10045508500, 7005968290, 7004098466, 19934049700, 6602971570, 6603186101, 6604098488, 7402331577, 7101609402, 36725677500, 23114456000, 7004376513, 56726539200, 6507026371, 6603024325, 35479725000, 7005080009, 6701558730, 35190317000, 7003614157, 7004259279, 35481371600, 35519967700, 6602336224, 6701703138, 7403894755, 7005456364, 57202965484, 7401896430, 7005962229, 6602854908]","Sweden",30095
7402442071,"[18040503300, 6701313032, 55400200200, 56260138000, 7007069200, 14322947600, 7006394899, 35379851800, 7003605016, 17037084700, 6603720222, 8921236000, 56250404900, 22233688100, 6603178533, 35312655400, 7005587499, 6602793515, 7006578734, 7003858485, 16175340600, 6603895866, 6603364923, 6701600831, 6701433923, 6506327108, 7403326535, 7004223562, 7202461772, 6602590285, 6602263129, 7006089830, 6603896935, 6603802728, 7003678826, 7004157550, 36040089200, 7006612087, 6602223738, 57200780923, 57203029627, 7004745342, 7004440190, 21833564800, 10439853700, 7003691141, 7102713996, 7004682896, 7005263506, 7004147858, 6505835155, 6603212443, 55882822300, 16419312800, 6603056803, 7005949093, 6701830824, 36839289000, 16750217900, 7005715632, 6602525872, 7004235444, 7005701815, 14822665400, 24379405500, 6701336765, 23481037500, 6506238142, 6602652865, 6602144966, 6602650310, 6508389066, 35459485900, 6507626703, 11239014100, 6602945237, 7102579414, 35596637400, 7102892249, 36749674200, 6506603738, 26643105000, 8133532400, 6505923313, 35401371900, 56240987900, 7102143231, 6603669760, 7004145410, 6602996482, 6507260676, 6506238732, 7004178703, 7401708307, 56256769300, 7202629908, 56236455700, 7101832483, 6601995043, 7004991781, 7103079207, 17736917800, 57147439400, 6701512492, 6701717297, 6604059954, 55581397300, 7004429109, 6603637053, 6507395902, 6603153730, 7401515845, 7101636937, 7003295050, 7005833545, 7004672330, 7006070610, 7005652818, 7006412115, 6602308435, 7402442071, 6602122586, 6701548380, 7006530909, 7005040487, 57197077865, 35308008300, 7003527020, 7004911477, 16939739000, 7005030777, 16942861700, 6602848133, 8359813000, 57200976266, 7005206413, 6602830739, 55411396500, 6701440409, 6603894684, 7004698016, 6506497952, 14019049900, 6603463601, 6603024818, 34770366900, 6603923387, 6603094971, 22134312900, 57195628486, 6602744775, 6508371917, 16169141200, 6602976734, 56212156900, 7103359466, 6604063211, 6602294256, 7201521655, 7004364798]","Belgium",30092
57201650393,"[7201684992, 23989235200, 35228074500, 15835400200, 7005913097, 8947003400, 36169941000, 56796415500, 7202329107, 36169765400, 8874610200, 57201634843, 15126543900, 35298609700, 7004837418, 32767443500, 6701671981, 36169721400, 23019756600, 6603645503, 8590213700, 7403169354, 8610727500, 14618914900, 8644860500, 8604659800, 57202728026, 7003756636, 57201641566, 8925909600, 8890863200, 23006088300, 56235058800, 55419225200, 7202217075, 57201642612, 7004111989, 7003831414, 35227958400, 8915441800, 8280574600, 22990684300, 23018720400, 57188968597, 35228098200, 8659884700, 34879626400, 7003482279, 7003338411, 35243461300, 56216465600, 15077918400, 7004566213, 8915443400, 7103011018, 57201631948, 8947003600, 57201650393, 56247790300, 7102282976, 57199370978, 7004542183, 8298119400, 8280570600, 12774402800, 8963919600, 35241782000, 57201644278, 7202281721, 7102964475, 23019458300, 55560501500, 24076563200, 22833640200, 7003903755, 55541164300, 8604665100, 7201604368, 15127233300, 8590213400, 24293855000, 57201642777, 8280568600, 35243922200, 35299226400, 6602893603, 35227972900, 7005082406, 7403266854, 6603683631, 35354210100, 23020091700, 22833288500, 55637158200, 7006558521, 7004493113, 7004970299, 8065565500, 7004822340, 57198389066, 8890866000, 6603728721, 7102395729, 8604666200, 22979159900, 55553948000, 25947432800, 35300712800, 10639485800, 7003998061, 8915449200, 14619662200, 7004010875, 6603141500, 23019452800, 7003480451, 7003709827, 23019879300, 23018804100, 55532472200, 6603834248, 8238178700, 7004232077, 8262690700, 35243072400, 7004762000, 12781146000, 36898765200, 15128362900, 6603775381, 14619050900, 8925905300, 35227951000, 8238178200, 12754214300, 26429222300, 56264119200, 8283447200, 7004337661, 8834452900, 15126937000, 25947702700, 36837754800, 8238185400, 23970080700, 8238180800, 23020222400, 8640604100, 6507969992, 8659885000, 8915449800, 29067526100, 8590218200, 35371568600, 8914339300, 8925914100, 25824205300, 8644855800, 7004556797, 6505879550]","Germany",30006
55732103600,"[23029862400, 7006376970, 24407065100, 57201099788, 57200530960, 55157375000, 7006211611, 7101793310, 55722635300, 7006750756, 36730114600, 6602795566, 35254807600, 7006559800, 6602264637, 15054964800, 7006074944, 7004614212, 6602836552, 6603402828, 57204258381, 7102964814, 6602906191, 35482061400, 24426752600, 7202426456, 7402814050, 16488780900, 35516830200, 7404519536, 7101866614, 7103167613, 13308828800, 7102183043, 55499079300, 35502091400, 23054108300, 24374556300, 23069826700, 7006026387, 7006566548, 7006847636, 55909288600, 34770527900, 23016441500, 23072556700, 7103241888, 23101002400, 35514536100, 7006025896, 7102676650, 7003897004, 55187888300, 8053287600, 56853270200, 6601985723, 55459226300, 7202120384, 7103140546, 7403607238, 7004266188, 23074440400, 7404029651, 56926911700, 56067698900, 8913488600, 16455623900, 7005030624, 23054424800, 7006831848, 57198515945, 6602226930, 35453024500, 7006847733, 7404315894, 8446641400, 22968535800, 55509207800, 7003921659, 7004438274, 24426852100, 7202899205, 35230030600, 7003926287, 6603749652, 36542785300, 7004561686, 7006346007, 7404782871, 15730591000, 55397355800, 35396886300, 6701398813, 15838601500, 7409574695, 23068501800, 7006460715, 35476121900, 56284953400, 7006353722, 55520631100, 7404562239, 15921876800, 7006725954, 7006625602, 57201787207, 7501883208, 7201709386, 57189288784, 6505990993, 23068406100, 57191773533, 55665026400, 15621557600, 16556759400, 7409245032, 7102099309, 7404749677, 6603748722, 57194322807, 35276852600, 36038072700, 7006643081, 7004125587, 56220539800, 36893503900, 8835848100, 56488383400, 7203085740, 7401543087, 55732103600, 7003538865, 16471794100, 7202318774, 6507391929, 56249252800, 7102355905, 23073393600, 7005315521, 7402244038, 7004916682, 56239012300, 10641034700, 57087387600, 35480898000, 55436934100, 56543647700, 7005368283, 7006097887, 7005300705, 55512649700, 7006907877, 7201452523, 23055569900, 7004202992, 15921762800, 7004617714, 57203513334, 7006014454, 23072465400]","United Kingdom",29981
24337809000,"[24533030400, 57196700160, 13612659200, 6506830852, 7801347076, 7402484234, 6603338764, 7006730254, 6603254286, 24431738900, 7201921559, 12141201400, 35461289500, 7004310046, 7102169118, 26643348000, 57204344863, 7004307493, 57201532967, 7006141993, 7006471210, 7404966953, 6602464815, 7101784631, 57191458872, 7004167743, 7401823303, 57203195982, 14824811600, 7102814801, 6508226129, 14043755600, 7005343835, 7102132324, 6602329191, 24337809000, 7101849707, 7004955246, 6603726961, 7404497522, 7101912185, 7202158207, 16235732100, 6602296459, 14828461200, 24453173400, 7007038106, 7004519069, 7003915936, 7102078625, 7202097828, 8093940900, 57155039400, 7006758569, 7006031021, 35378232500, 55628584632, 7004711105, 56799189700, 35077299400, 15025169100, 7102335182, 24490248400, 7102121684, 7101969623, 26642896600, 7004848345, 24334839000, 7005895901, 35591785700, 6602708198, 7404381931, 7006135531, 8053681900, 7101735662, 36043407600, 57153700600, 7006973694, 57197668610, 7005145349, 8148857100, 57188549918, 7402111262, 55894720800, 34568077600, 7801390883, 8869798700, 16642713900, 7201800505, 14822544700, 6701659966, 7005429055, 36337531200, 56654318400, 36771173700, 6507602245, 7004305225, 6602318154, 35968583500, 7006437711, 8878846800, 35376557400, 7202751322, 7003932507, 7102963036, 7006051163, 55995884900, 12647669100, 7006360429, 35371014000, 7201890673, 23111421300, 24773428600, 7401928061, 7005878656, 35449003400, 6508279176, 7007127946, 18340284300, 7005480846, 6701706127, 24439040400, 16936030100, 7004232598, 35374549400, 7005722521, 6602738587, 6701688220, 7402724766, 6603379615, 15035438500, 7401453993, 6603269037, 7202128304, 6603374513, 6602358196, 23491045300, 24390441400, 7202722744, 35372035000, 6602707389, 6603971517, 6603106750, 7005391300, 7005532622, 7403270097, 7003874268, 55895003100, 57203056609, 55901104100, 7201405927, 36064679400, 56259713000, 7003558887, 7005273578, 35377797100, 35414652400, 6602640368, 7004522487, 11738974200]","United Kingdom",29903
7202925156,"[6506555398, 7005469192, 8870625800, 54889151500, 35866781200, 6603450391, 35420863000, 8130319900, 7004144157, 7005885469, 7005742623, 7003824671, 6602278434, 6505800741, 24556546600, 56492388400, 7202966582, 35413561400, 7004163130, 24780063300, 6602286663, 6507925065, 7004995149, 6602863185, 7006481490, 6602573911, 7003443288, 6602448477, 55630908000, 7202925156, 7402393715, 7102399103, 7003350150, 7006930057, 8682985100, 7005555344, 7003652753, 7202666642, 7202519187, 25822487700, 6603686038, 7006312090, 6507644060, 55852311200, 7003595428, 7102043304, 26643542700, 57200849582, 7003833520, 7005694129, 7103290550, 6603459254, 7006387896, 7102508216, 7101716155, 36041280700, 6603483326, 7005234367, 55724600000, 56269393600, 6602858693, 6602278086, 55944678600, 13411507400, 7004437192, 7006333131, 7102960335, 7005307093, 7005750486, 7003686614, 7403103963, 35416289500, 6603673319, 55183239400, 7004913907, 7004408053, 54790513400, 7005131002, 7004241147, 7003729660, 7004303612, 7005406463, 35953081600, 6507169029, 7004178182, 35567033100, 7201645328, 7801630992, 7401493778, 7004790548, 55431553300, 6602556693, 8603320600, 36977618200, 7005247772, 35598959900, 7102629664, 7006329633, 6602682157, 6602446642, 7201780020, 7003392821, 7201780027, 6701603646, 16409620800, 56259506500, 6603472708, 7006132550, 35950658900, 7101979492, 7006199658, 7102155632, 7007035251, 7006104437, 35500955000, 35446350200, 6603380600, 7201694588, 35453983100, 56886162300, 7003301758, 6701351805, 7102297479, 35944320400, 7006872468, 6603881364, 6603189656, 7102673308, 6603458975, 35418589600, 7004402081, 6506105762, 6603900835, 7004580260, 7006474663, 6701782444, 56631632300, 7201710510, 6508317615, 35388154800, 7003748275, 7004788668, 7102089150, 36846244800, 8529035200, 7201968066, 6701567426, 23029442500, 7101854663, 7003454408, 6602091471, 35242574800, 7102587856, 7003407837, 7005712867, 55646110700, 7006799854, 7003925999, 21639778300, 7004482047]","Netherlands",29849
55702473800,"[6701369857, 7005828098, 7004583429, 7007114760, 55443638800, 24798646300, 6603482162, 7006670387, 35561717300, 6603492402, 7006488119, 35420051000, 7003814972, 7102188605, 7005572159, 7006180929, 7004865093, 55702473800, 7102563917, 55315614800, 6603339858, 24077884500, 7403113558, 26425472600, 7003955805, 7004684382, 14029260900, 35238993000, 7003346538, 7005995120, 7006683762, 7103154804, 6701431926, 6701843575, 7005485697, 6603725954, 7003630213, 6602977925, 7005410957, 7003425934, 16442797200, 7005109394, 6603786899, 6603871891, 55198376600, 56924520600, 7102945440, 7005013668, 56265281700, 7006481576, 35414205100, 36445296300, 7102334644, 8418744500, 7003838134, 6507451576, 7005993658, 7401696958, 7004446399, 25939972800, 6602862784, 7102411972, 7005288143, 6701685968, 56558088400, 8347084500, 7004402904, 14823201500, 7005420766, 7101675743, 55889765600, 7004119777, 7003970281, 7005485801, 7005723882, 7201367789, 7007178478, 6701829870, 7101674738, 35405651700, 35944160500, 16479763700, 7004375802, 6601925370, 7005378298, 24787155200, 7004183303, 55300571400, 7004482312, 7401854220, 6603102476, 6701583118, 7006506255, 7006908172, 6602803473, 6602076433, 16023007500, 55780468000, 7004443938, 7003743531, 56266355500, 23004616500, 8347084600, 6603938106, 7006990651, 7006594877, 7004150591, 55767094600, 7003567436, 7102956369, 7102945105, 7007064916, 6602837848, 7004054872, 15737837400, 6602127704, 12767776600, 7003767647, 16215810400, 6603604832, 7004947815, 7006947176, 7006353261, 7005895537, 7003809649, 6602680177, 7101714805, 13703259000, 57202563966, 56235444100, 55405645700, 7101925257, 35196796300, 14022908300, 7004000660, 7006761365, 7103407511, 13702651800, 56629721500, 24169203100, 7004890526, 7004580266, 7005715891, 56506413500, 7006433213, 7005663676, 6602833342, 35446735300, 55365839300, 8636008400, 6602319313, 25938275800, 16480663000, 7401696736, 35374989800, 55046349800, 35393784300, 6602580461, 6603161076, 8977169400]","Austria",29817
